Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;92;-;-;92;-;-
Wählende;67;72,8 %;-;67;72,8 %;-
Ungültige Stimmen;1;1,5 %;-;1;1,5 %;-
Gültige Stimmen;66;98,5 %;-;66;98,5 %;-
SPD;30;45,5 %;-;18;27,3 %;-
AfD;23;34,8 %;-;24;36,4 %;-
CDU;8;12,1 %;-;6;9,1 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;0;0,0 %;-;1;1,5 %;-
BVB / FREIE WÄHLER;1;1,5 %;-;1;1,5 %;-
FDP;0;0,0 %;-;1;1,5 %;-
Tierschutzpartei;-;-;-;1;1,5 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;10;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;6,1 %;-;4;6,1 %;-
WU;-;-;-;0;0,0 %;-
