Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;16.111;-;-;16.111;-;-
Wählende;11.185;69,4 %;+57;11.185;69,4 %;+57
Ungültige Stimmen;151;1,4 %;-14;81.0;0,7 %;-13
Gültige Stimmen;11.034;98,6 %;+14;11.104;99,3 %;+13
SPD;3.271;29,6 %;+93;3.185;28,7 %;+48
AfD;3.876;35,1 %;+82;3.531;31,8 %;+58
CDU;2.230;20,2 %;+43;1.429;12,9 %;-27
GRÜNE/B 90;293;2,7 %;-74;333.0;3,0 %;-68
DIE LINKE;510;4,6 %;-103;226.0;2,0 %;-72
BVB / FREIE WÄHLER;715;6,5 %;-03;298.0;2,7 %;-20
FDP;139;1,3 %;-37;95.0;0,9 %;-45
Tierschutzpartei;-;-;-;301.0;2,7 %;-12
Plus;-;-;-;96.0;0,9 %;-04
BSW;-;-;-;1.506;13,6 %;+136
III. Weg;-;-;-;19.0;0,2 %;+02
DKP;-;-;-;5.0;0,0 %;+00
DLW;-;-;-;49.0;0,4 %;+04
WU;-;-;-;31.0;0,3 %;+03
