Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;887;-;-;887;-;-
Wählende;436;49,2 %;-;436;49,2 %;-
Ungültige Stimmen;8;1,8 %;-;6;1,4 %;-
Gültige Stimmen;428;98,2 %;-;430;98,6 %;-
SPD;137;32,0 %;-;127;29,5 %;-
AfD;140;32,7 %;-;132;30,7 %;-
CDU;72;16,8 %;-;49;11,4 %;-
GRÜNE/B 90;6;1,4 %;-;16;3,7 %;-
DIE LINKE;24;5,6 %;-;14;3,3 %;-
BVB / FREIE WÄHLER;33;7,7 %;-;18;4,2 %;-
FDP;10;2,3 %;-;8;1,9 %;-
Tierschutzpartei;-;-;-;2;0,5 %;-
Plus;6;1,4 %;-;2;0,5 %;-
BSW;-;-;-;57;13,3 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,5 %;-
