Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.245;-;-;1.245;-;-
Wählende;634;50,9 %;-;634.0;50,9 %;-
Ungültige Stimmen;6;0,9 %;-;3.0;0,5 %;-
Gültige Stimmen;628;99,1 %;-;631.0;99,5 %;-
SPD;247;39,3 %;-;224.0;35,5 %;-
AfD;217;34,6 %;-;198.0;31,4 %;-
CDU;94;15,0 %;-;61.0;9,7 %;-
GRÜNE/B 90;14;2,2 %;-;17.0;2,7 %;-
DIE LINKE;19;3,0 %;-;21.0;3,3 %;-
BVB / FREIE WÄHLER;20;3,2 %;-;11.0;1,7 %;-
FDP;1;0,2 %;-;2.0;0,3 %;-
Tierschutzpartei;-;-;-;13.0;2,1 %;-
Plus;14;2,2 %;-;8.0;1,3 %;-
BSW;-;-;-;70.0;11,1 %;-
III. Weg;2;0,3 %;-;2.0;0,3 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,3 %;-
