Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.730;-;-;4.73;-;-
Wählende;3.381;71,5 %;+136;3.381;71,5 %;+136
Ungültige Stimmen;79;2,3 %;+05;55.0;1,6 %;+01
Gültige Stimmen;3.302;97,7 %;-05;3.326;98,4 %;-01
SPD;879;26,6 %;-59;786.0;23,6 %;-43
AfD;1.579;47,8 %;+179;1.389;41,8 %;+102
CDU;449;13,6 %;-48;346.0;10,4 %;-85
GRÜNE/B 90;42;1,3 %;-22;40.0;1,2 %;-28
DIE LINKE;102;3,1 %;-49;51.0;1,5 %;-67
BVB / FREIE WÄHLER;214;6,5 %;+11;85.0;2,6 %;-23
FDP;21;0,6 %;-18;8.0;0,2 %;-20
Tierschutzpartei;-;-;-;42.0;1,3 %;+00
Plus;-;-;-;12.0;0,4 %;-04
BSW;-;-;-;502.0;15,1 %;+151
III. Weg;16;0,5 %;+05;6.0;0,2 %;+02
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;49.0;1,5 %;+15
WU;-;-;-;9.0;0,3 %;+03
