Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;216;-;-;216;-;-
Wählende;136;63,0 %;+201;136;63,0 %;+201
Ungültige Stimmen;2;1,5 %;+06;2;1,5 %;+06
Gültige Stimmen;134;98,5 %;-06;134;98,5 %;-06
SPD;32;23,9 %;-76;29;21,6 %;-45
AfD;77;57,5 %;+250;68;50,7 %;+164
CDU;18;13,4 %;-44;12;9,0 %;-95
GRÜNE/B 90;0;0,0 %;-42;0;0,0 %;-44
DIE LINKE;2;1,5 %;-45;3;2,2 %;-52
BVB / FREIE WÄHLER;5;3,7 %;-24;5;3,7 %;-22
FDP;0;0,0 %;-19;0;0,0 %;-19
Tierschutzpartei;-;-;-;1;0,7 %;-00
Plus;-;-;-;0;0,0 %;-05
BSW;-;-;-;13;9,7 %;+97
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;2,2 %;+22
WU;-;-;-;0;0,0 %;00
