Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.247;-;-;1.247;-;-
Wählende;578;46,4 %;-;578.0;46,4 %;-
Ungültige Stimmen;5;0,9 %;-;5.0;0,9 %;-
Gültige Stimmen;573;99,1 %;-;573.0;99,1 %;-
SPD;194;33,9 %;-;179.0;31,2 %;-
AfD;235;41,0 %;-;221.0;38,6 %;-
CDU;77;13,4 %;-;56.0;9,8 %;-
GRÜNE/B 90;2;0,3 %;-;5.0;0,9 %;-
DIE LINKE;15;2,6 %;-;7.0;1,2 %;-
BVB / FREIE WÄHLER;27;4,7 %;-;7.0;1,2 %;-
FDP;11;1,9 %;-;9.0;1,6 %;-
Tierschutzpartei;9;1,6 %;-;5.0;0,9 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;80.0;14,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;3;0,5 %;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,3 %;-
