Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;612;-;-;612;-;-
Ungültige Stimmen;5;0,8 %;-;1;0,2 %;-
Gültige Stimmen;607;99,2 %;-;611;99,8 %;-
SPD;227;37,4 %;-;223;36,5 %;-
AfD;102;16,8 %;-;86;14,1 %;-
CDU;141;23,2 %;-;111;18,2 %;-
GRÜNE/B 90;43;7,1 %;-;38;6,2 %;-
DIE LINKE;38;6,3 %;-;22;3,6 %;-
BVB / FREIE WÄHLER;42;6,9 %;-;10;1,6 %;-
FDP;6;1,0 %;-;10;1,6 %;-
Tierschutzpartei;-;-;-;8;1,3 %;-
Plus;-;-;-;10;1,6 %;-
BSW;-;-;-;88;14,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;4;0,7 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;0,7 %;-
EB Schamberger;4;0,7 %;-;-;-;-
