Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;926;-;-;926;-;-
Wählende;400;43,2 %;-;400;43,2 %;-
Ungültige Stimmen;7;1,8 %;-;6;1,5 %;-
Gültige Stimmen;393;98,2 %;-;394;98,5 %;-
SPD;173;44,0 %;-;162;41,1 %;-
AfD;130;33,1 %;-;120;30,5 %;-
CDU;38;9,7 %;-;30;7,6 %;-
GRÜNE/B 90;9;2,3 %;-;8;2,0 %;-
DIE LINKE;19;4,8 %;-;12;3,0 %;-
BVB / FREIE WÄHLER;15;3,8 %;-;7;1,8 %;-
FDP;3;0,8 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;11;2,8 %;-
Plus;6;1,5 %;-;4;1,0 %;-
BSW;-;-;-;37;9,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
