Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;185;-;-;185;-;-
Wählende;130;70,3 %;+104;130;70,3 %;+104
Ungültige Stimmen;2;1,5 %;+01;1;0,8 %;-07
Gültige Stimmen;128;98,5 %;-01;129;99,2 %;+07
SPD;33;25,8 %;+24;29;22,5 %;-20
AfD;60;46,9 %;+133;55;42,6 %;+76
CDU;17;13,3 %;-80;16;12,4 %;-64
GRÜNE/B 90;1;0,8 %;-34;2;1,6 %;-34
DIE LINKE;7;5,5 %;-07;5;3,9 %;-10
BVB / FREIE WÄHLER;5;3,9 %;-18;5;3,9 %;+02
FDP;1;0,8 %;-50;0;0,0 %;-57
Tierschutzpartei;3;2,3 %;+23;1;0,8 %;-07
Plus;-;-;-;1;0,8 %;-01
BSW;-;-;-;14;10,9 %;+109
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;1;0,8 %;+08;0;0,0 %;00
WU;-;-;-;1;0,8 %;+08
