Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.073;-;-;1.073;-;-
Wählende;493;45,9 %;-;493.0;45,9 %;-
Ungültige Stimmen;5;1,0 %;-;1.0;0,2 %;-
Gültige Stimmen;488;99,0 %;-;492.0;99,8 %;-
SPD;144;29,5 %;-;140.0;28,5 %;-
AfD;190;38,9 %;-;177.0;36,0 %;-
CDU;59;12,1 %;-;40.0;8,1 %;-
GRÜNE/B 90;6;1,2 %;-;7.0;1,4 %;-
DIE LINKE;21;4,3 %;-;15.0;3,0 %;-
BVB / FREIE WÄHLER;52;10,7 %;-;35.0;7,1 %;-
FDP;7;1,4 %;-;5.0;1,0 %;-
Tierschutzpartei;-;-;-;8.0;1,6 %;-
Plus;7;1,4 %;-;6.0;1,2 %;-
BSW;-;-;-;57.0;11,6 %;-
III. Weg;2;0,4 %;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
