Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;78;-;-;78;-;-
Wählende;62;79,5 %;-;62;79,5 %;-
Ungültige Stimmen;2;3,2 %;-;3;4,8 %;-
Gültige Stimmen;60;96,8 %;-;59;95,2 %;-
SPD;24;40,0 %;-;18;30,5 %;-
AfD;8;13,3 %;-;9;15,3 %;-
CDU;10;16,7 %;-;10;16,9 %;-
GRÜNE/B 90;2;3,3 %;-;6;10,2 %;-
DIE LINKE;2;3,3 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;4;6,7 %;-;3;5,1 %;-
FDP;2;3,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;7;11,9 %;-
III. Weg;-;-;-;1;1,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;8;13,3 %;-;5;8,5 %;-
WU;-;-;-;0;0,0 %;-
