Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;171;-;-;171;-;-
Wählende;94;55,0 %;-;94;55,0 %;-
Ungültige Stimmen;3;3,2 %;-;1;1,1 %;-
Gültige Stimmen;91;96,8 %;-;93;98,9 %;-
SPD;35;38,5 %;-;32;34,4 %;-
AfD;33;36,3 %;-;30;32,3 %;-
CDU;11;12,1 %;-;9;9,7 %;-
GRÜNE/B 90;1;1,1 %;-;3;3,2 %;-
DIE LINKE;4;4,4 %;-;3;3,2 %;-
BVB / FREIE WÄHLER;7;7,7 %;-;5;5,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;8;8,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
