Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.063;-;-;1.063;-;-
Wählende;551;51,8 %;-;551.0;51,8 %;-
Ungültige Stimmen;5;0,9 %;-;4.0;0,7 %;-
Gültige Stimmen;546;99,1 %;-;547.0;99,3 %;-
SPD;186;34,1 %;-;180.0;32,9 %;-
AfD;142;26,0 %;-;136.0;24,9 %;-
CDU;126;23,1 %;-;100.0;18,3 %;-
GRÜNE/B 90;42;7,7 %;-;38.0;6,9 %;-
DIE LINKE;19;3,5 %;-;16.0;2,9 %;-
BVB / FREIE WÄHLER;23;4,2 %;-;14.0;2,6 %;-
FDP;8;1,5 %;-;7.0;1,3 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;3.0;0,5 %;-
BSW;-;-;-;40.0;7,3 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,5 %;-
WU;-;-;-;1.0;0,2 %;-
