Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.204;-;-;1.204;-;-
Wählende;509;42,3 %;-;509.0;42,3 %;-
Ungültige Stimmen;7;1,4 %;-;6.0;1,2 %;-
Gültige Stimmen;502;98,6 %;-;503.0;98,8 %;-
SPD;173;34,5 %;-;172.0;34,2 %;-
AfD;194;38,6 %;-;176.0;35,0 %;-
CDU;71;14,1 %;-;41.0;8,2 %;-
GRÜNE/B 90;13;2,6 %;-;11.0;2,2 %;-
DIE LINKE;20;4,0 %;-;15.0;3,0 %;-
BVB / FREIE WÄHLER;21;4,2 %;-;4.0;0,8 %;-
FDP;2;0,4 %;-;5.0;1,0 %;-
Tierschutzpartei;-;-;-;12.0;2,4 %;-
Plus;5;1,0 %;-;3.0;0,6 %;-
BSW;-;-;-;59.0;11,7 %;-
III. Weg;3;0,6 %;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;3.0;0,6 %;-
WU;-;-;-;0.0;0,0 %;-
