Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;48.979;-;-;48.979;-;-
Wählende;32.154;65,6 %;+129;32.154;65,6 %;+129
Ungültige Stimmen;546;1,7 %;-02;319.0;1,0 %;-05
Gültige Stimmen;31.608;98,3 %;+02;31.835;99,0 %;+05
SPD;12.398;39,2 %;+138;10.501;33,0 %;+75
AfD;9.189;29,1 %;+85;8.197;25,7 %;+47
CDU;4.379;13,9 %;-46;3.5;11,0 %;-64
GRÜNE/B 90;793;2,5 %;-80;1.527;4,8 %;-76
DIE LINKE;1.445;4,6 %;-82;1.026;3,2 %;-70
BVB / FREIE WÄHLER;2.142;6,8 %;-18;932.0;2,9 %;-29
FDP;409;1,3 %;-23;229.0;0,7 %;-28
Tierschutzpartei;-;-;-;728.0;2,3 %;-03
Plus;853;2,7 %;+27;478.0;1,5 %;+02
BSW;-;-;-;4.529;14,2 %;+142
III. Weg;-;-;-;16.0;0,1 %;+01
DKP;-;-;-;23.0;0,1 %;+01
DLW;-;-;-;94.0;0,3 %;+03
WU;-;-;-;55.0;0,2 %;+02
