Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;174;-;-;174;-;-
Wählende;106;60,9 %;-;106;60,9 %;-
Ungültige Stimmen;1;0,9 %;-;1;0,9 %;-
Gültige Stimmen;105;99,1 %;-;105;99,1 %;-
SPD;35;33,3 %;-;27;25,7 %;-
AfD;44;41,9 %;-;45;42,9 %;-
CDU;16;15,2 %;-;15;14,3 %;-
GRÜNE/B 90;1;1,0 %;-;3;2,9 %;-
DIE LINKE;4;3,8 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;4;3,8 %;-;2;1,9 %;-
FDP;1;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;12;11,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
