Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;419;-;-;419;-;-
Wählende;255;60,9 %;+185;255;60,9 %;+185
Ungültige Stimmen;3;1,2 %;-04;1;0,4 %;-11
Gültige Stimmen;252;98,8 %;+04;254;99,6 %;+11
SPD;91;36,1 %;+30;78;30,7 %;-79
AfD;98;38,9 %;+170;95;37,4 %;+138
CDU;34;13,5 %;-60;31;12,2 %;-18
GRÜNE/B 90;3;1,2 %;-41;4;1,6 %;-42
DIE LINKE;12;4,8 %;-74;8;3,1 %;-63
BVB / FREIE WÄHLER;10;4,0 %;-13;6;2,4 %;-04
FDP;1;0,4 %;-23;1;0,4 %;-23
Tierschutzpartei;-;-;-;3;1,2 %;-11
Plus;-;-;-;0;0,0 %;-09
BSW;-;-;-;27;10,6 %;+106
III. Weg;3;1,2 %;+12;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,4 %;+04
WU;-;-;-;0;0,0 %;00
