Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;33.049;-;-;33.049;-;-
Wählende;21.024;63,6 %;+143;21.024;63,6 %;+143
Ungültige Stimmen;309;1,5 %;+02;183;0,9 %;-02
Gültige Stimmen;20.715;98,5 %;-02;20.841;99,1 %;+02
SPD;6.552;31,6 %;+65;5.969;28,6 %;+25
AfD;6.461;31,2 %;+83;5.943;28,5 %;+51
CDU;2.510;12,1 %;-24;1.956;9,4 %;-34
GRÜNE/B 90;685;3,3 %;-81;1.106;5,3 %;-66
DIE LINKE;2.613;12,6 %;-41;1.548;7,4 %;-60
BVB / FREIE WÄHLER;1.147;5,5 %;-09;384;1,8 %;-29
FDP;607;2,9 %;+00;233;1,1 %;-20
Tierschutzpartei;-;-;-;423;2,0 %;-04
Plus;-;-;-;235;1,1 %;-07
BSW;-;-;-;2.916;14,0 %;+140
III. Weg;-;-;-;12;0,1 %;+01
DKP;-;-;-;18;0,1 %;+01
DLW;-;-;-;56;0,3 %;+03
WU;-;-;-;42;0,2 %;+02
dieBasis;140;0,7 %;+07;-;-;-
