Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.421;-;-;1.421;-;-
Wählende;591;41,6 %;-;591;41,6 %;-
Ungültige Stimmen;48;8,1 %;-;7;1,2 %;-
Gültige Stimmen;543;91,9 %;-;584;98,8 %;-
SPD;188;34,6 %;-;162;27,7 %;-
AfD;-;-;-;236;40,4 %;-
CDU;100;18,4 %;-;44;7,5 %;-
GRÜNE/B 90;9;1,7 %;-;14;2,4 %;-
DIE LINKE;48;8,8 %;-;24;4,1 %;-
BVB / FREIE WÄHLER;68;12,5 %;-;8;1,4 %;-
FDP;14;2,6 %;-;2;0,3 %;-
Tierschutzpartei;-;-;-;7;1,2 %;-
Plus;-;-;-;7;1,2 %;-
BSW;-;-;-;78;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;116;21,4 %;-;-;-;-
