Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;698;-;-;698;-;-
Wählende;288;41,3 %;-;288;41,3 %;-
Ungültige Stimmen;3;1,0 %;-;2;0,7 %;-
Gültige Stimmen;285;99,0 %;-;286;99,3 %;-
SPD;74;26,0 %;-;68;23,8 %;-
AfD;128;44,9 %;-;112;39,2 %;-
CDU;50;17,5 %;-;31;10,8 %;-
GRÜNE/B 90;3;1,1 %;-;3;1,0 %;-
DIE LINKE;-;-;-;12;4,2 %;-
BVB / FREIE WÄHLER;23;8,1 %;-;8;2,8 %;-
FDP;7;2,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;41;14,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,0 %;-
WU;-;-;-;0;0,0 %;-
