Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;532;-;-;532;-;-
Wählende;280;52,6 %;+70;280;52,6 %;+70
Ungültige Stimmen;3;1,1 %;-02;1;0,4 %;-09
Gültige Stimmen;277;98,9 %;+02;279;99,6 %;+09
SPD;110;39,7 %;+72;98;35,1 %;+54
AfD;90;32,5 %;+94;88;31,5 %;+75
CDU;37;13,4 %;+27;32;11,5 %;-08
GRÜNE/B 90;4;1,4 %;-70;10;3,6 %;-70
DIE LINKE;12;4,3 %;-69;4;1,4 %;-101
BVB / FREIE WÄHLER;17;6,1 %;+19;8;2,9 %;-14
FDP;4;1,4 %;-07;3;1,1 %;-21
Tierschutzpartei;-;-;-;2;0,7 %;-22
Plus;-;-;-;1;0,4 %;-09
BSW;-;-;-;33;11,8 %;+118
III. Weg;-;-;-;0;0,0 %;00
DKP;3;1,1 %;+11;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
