Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.141;-;-;1.141;-;-
Wählende;608;53,3 %;-;608;53,3 %;-
Ungültige Stimmen;15;2,5 %;-;8;1,3 %;-
Gültige Stimmen;593;97,5 %;-;600;98,7 %;-
SPD;170;28,7 %;-;172;28,7 %;-
AfD;266;44,9 %;-;247;41,2 %;-
CDU;71;12,0 %;-;48;8,0 %;-
GRÜNE/B 90;5;0,8 %;-;8;1,3 %;-
DIE LINKE;23;3,9 %;-;11;1,8 %;-
BVB / FREIE WÄHLER;34;5,7 %;-;9;1,5 %;-
FDP;3;0,5 %;-;5;0,8 %;-
Tierschutzpartei;-;-;-;13;2,2 %;-
Plus;12;2,0 %;-;2;0,3 %;-
BSW;-;-;-;83;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Gliese;9;1,5 %;-;-;-;-
