Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;891;-;-;891;-;-
Wählende;454;51,0 %;-;454;51,0 %;-
Ungültige Stimmen;1;0,2 %;-;0;0,0 %;-
Gültige Stimmen;453;99,8 %;-;454;100,0 %;-
SPD;194;42,8 %;-;190;41,9 %;-
AfD;85;18,8 %;-;85;18,7 %;-
CDU;123;27,2 %;-;89;19,6 %;-
GRÜNE/B 90;14;3,1 %;-;21;4,6 %;-
DIE LINKE;10;2,2 %;-;10;2,2 %;-
BVB / FREIE WÄHLER;13;2,9 %;-;3;0,7 %;-
FDP;14;3,1 %;-;7;1,5 %;-
Tierschutzpartei;-;-;-;9;2,0 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;26;5,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;8;1,8 %;-
WU;-;-;-;2;0,4 %;-
