Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;764;-;-;764;-;-
Wählende;320;41,9 %;-;320;41,9 %;-
Ungültige Stimmen;11;3,4 %;-;7;2,2 %;-
Gültige Stimmen;309;96,6 %;-;313;97,8 %;-
SPD;127;41,1 %;-;125;39,9 %;-
AfD;105;34,0 %;-;100;31,9 %;-
CDU;40;12,9 %;-;29;9,3 %;-
GRÜNE/B 90;5;1,6 %;-;8;2,6 %;-
DIE LINKE;12;3,9 %;-;5;1,6 %;-
BVB / FREIE WÄHLER;16;5,2 %;-;8;2,6 %;-
FDP;4;1,3 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;30;9,6 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
