Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;703;-;-;703;-;-
Wählende;414;58,9 %;-;414;58,9 %;-
Ungültige Stimmen;3;0,7 %;-;4;1,0 %;-
Gültige Stimmen;411;99,3 %;-;410;99,0 %;-
SPD;68;16,5 %;-;69;16,8 %;-
AfD;259;63,0 %;-;238;58,0 %;-
CDU;43;10,5 %;-;32;7,8 %;-
GRÜNE/B 90;3;0,7 %;-;5;1,2 %;-
DIE LINKE;15;3,6 %;-;11;2,7 %;-
BVB / FREIE WÄHLER;19;4,6 %;-;7;1,7 %;-
FDP;1;0,2 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;10;2,4 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;32;7,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
EB Hoffmann;3;0,7 %;-;-;-;-
