Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;113;-;-;113;-;-
Wählende;59;52,2 %;-;59;52,2 %;-
Ungültige Stimmen;2;3,4 %;-;0;0,0 %;-
Gültige Stimmen;57;96,6 %;-;59;100,0 %;-
SPD;21;36,8 %;-;20;33,9 %;-
AfD;23;40,4 %;-;20;33,9 %;-
CDU;9;15,8 %;-;7;11,9 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;5,3 %;-;1;1,7 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;3;5,1 %;-
FDP;1;1,8 %;-;1;1,7 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;6;10,2 %;-
III. Weg;-;-;-;1;1,7 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
