Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;6.109;-;-;6.109;-;-
Wählende;4.669;76,4 %;+99;4.669;76,4 %;+99
Ungültige Stimmen;37;0,8 %;-57;34.0;0,7 %;-07
Gültige Stimmen;4.632;99,2 %;+57;4.635;99,3 %;+07
SPD;1.554;33,5 %;+10;1.182;25,5 %;+31
AfD;1.994;43,0 %;+430;1.951;42,1 %;+53
CDU;657;14,2 %;-128;530.0;11,4 %;-79
GRÜNE/B 90;54;1,2 %;-22;45.0;1,0 %;-29
DIE LINKE;104;2,2 %;-50;57.0;1,2 %;-54
BVB / FREIE WÄHLER;209;4,5 %;-39;91.0;2,0 %;-13
FDP;38;0,8 %;-51;34.0;0,7 %;-41
Tierschutzpartei;-;-;-;63.0;1,4 %;-05
Plus;-;-;-;23.0;0,5 %;-04
BSW;-;-;-;612.0;13,2 %;+132
III. Weg;-;-;-;6.0;0,1 %;+01
DKP;22;0,5 %;+05;6.0;0,1 %;+01
DLW;-;-;-;20.0;0,4 %;+04
WU;-;-;-;15.0;0,3 %;+03
