Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;68;-;-;68;-;-
Wählende;39;57,4 %;-;39;57,4 %;-
Ungültige Stimmen;1;2,6 %;-;1;2,6 %;-
Gültige Stimmen;38;97,4 %;-;38;97,4 %;-
SPD;19;50,0 %;-;17;44,7 %;-
AfD;7;18,4 %;-;4;10,5 %;-
CDU;8;21,1 %;-;6;15,8 %;-
GRÜNE/B 90;2;5,3 %;-;2;5,3 %;-
DIE LINKE;1;2,6 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;1;2,6 %;-;2;5,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;5,3 %;-
Plus;-;-;-;1;2,6 %;-
BSW;-;-;-;4;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
