Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;632;-;-;632;-;-
Wählende;253;40,0 %;-;253;40,0 %;-
Ungültige Stimmen;6;2,4 %;-;4;1,6 %;-
Gültige Stimmen;247;97,6 %;-;249;98,4 %;-
SPD;59;23,9 %;-;50;20,1 %;-
AfD;134;54,3 %;-;118;47,4 %;-
CDU;33;13,4 %;-;28;11,2 %;-
GRÜNE/B 90;3;1,2 %;-;1;0,4 %;-
DIE LINKE;6;2,4 %;-;6;2,4 %;-
BVB / FREIE WÄHLER;8;3,2 %;-;0;0,0 %;-
FDP;3;1,2 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,8 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;37;14,9 %;-
III. Weg;1;0,4 %;-;1;0,4 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
