Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.362;-;-;1.362;-;-
Wählende;631;46,3 %;-;631.0;46,3 %;-
Ungültige Stimmen;7;1,1 %;-;3.0;0,5 %;-
Gültige Stimmen;624;98,9 %;-;628.0;99,5 %;-
SPD;306;49,0 %;-;228.0;36,3 %;-
AfD;151;24,2 %;-;138.0;22,0 %;-
CDU;60;9,6 %;-;55.0;8,8 %;-
GRÜNE/B 90;18;2,9 %;-;64.0;10,2 %;-
DIE LINKE;31;5,0 %;-;27.0;4,3 %;-
BVB / FREIE WÄHLER;29;4,6 %;-;13.0;2,1 %;-
FDP;8;1,3 %;-;7.0;1,1 %;-
Tierschutzpartei;-;-;-;15.0;2,4 %;-
Plus;21;3,4 %;-;14.0;2,2 %;-
BSW;-;-;-;65.0;10,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,3 %;-
