Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;940;-;-;940;-;-
Wählende;511;54,4 %;-;511;54,4 %;-
Ungültige Stimmen;10;2,0 %;-;8;1,6 %;-
Gültige Stimmen;501;98,0 %;-;503;98,4 %;-
SPD;195;38,9 %;-;175;34,8 %;-
AfD;174;34,7 %;-;159;31,6 %;-
CDU;85;17,0 %;-;47;9,3 %;-
GRÜNE/B 90;4;0,8 %;-;20;4,0 %;-
DIE LINKE;13;2,6 %;-;16;3,2 %;-
BVB / FREIE WÄHLER;18;3,6 %;-;12;2,4 %;-
FDP;4;0,8 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;4;0,8 %;-
Plus;8;1,6 %;-;5;1,0 %;-
BSW;-;-;-;57;11,3 %;-
III. Weg;0;0,0 %;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
