Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;730;-;-;730;-;-
Ungültige Stimmen;6;0,8 %;-;4;0,5 %;-
Gültige Stimmen;724;99,2 %;-;726;99,5 %;-
SPD;197;27,2 %;-;196;27,0 %;-
AfD;176;24,3 %;-;147;20,2 %;-
CDU;155;21,4 %;-;125;17,2 %;-
GRÜNE/B 90;31;4,3 %;-;29;4,0 %;-
DIE LINKE;50;6,9 %;-;22;3,0 %;-
BVB / FREIE WÄHLER;105;14,5 %;-;37;5,1 %;-
FDP;10;1,4 %;-;4;0,6 %;-
Tierschutzpartei;-;-;-;17;2,3 %;-
Plus;-;-;-;9;1,2 %;-
BSW;-;-;-;128;17,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;11;1,5 %;-
WU;-;-;-;1;0,1 %;-
