Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;309;-;-;309;-;-
Wählende;182;58,9 %;-;182;58,9 %;-
Ungültige Stimmen;2;1,1 %;-;1;0,5 %;-
Gültige Stimmen;180;98,9 %;-;181;99,5 %;-
SPD;55;30,6 %;-;47;26,0 %;-
AfD;74;41,1 %;-;72;39,8 %;-
CDU;18;10,0 %;-;18;9,9 %;-
GRÜNE/B 90;0;0,0 %;-;4;2,2 %;-
DIE LINKE;5;2,8 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;20;11,1 %;-;6;3,3 %;-
FDP;2;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,8 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;22;12,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,6 %;-
DLW;6;3,3 %;-;2;1,1 %;-
WU;-;-;-;2;1,1 %;-
