Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;961;-;-;961;-;-
Wählende;497;51,7 %;-;497;51,7 %;-
Ungültige Stimmen;5;1,0 %;-;2;0,4 %;-
Gültige Stimmen;492;99,0 %;-;495;99,6 %;-
SPD;225;45,7 %;-;165;33,3 %;-
AfD;122;24,8 %;-;117;23,6 %;-
CDU;73;14,8 %;-;46;9,3 %;-
GRÜNE/B 90;15;3,0 %;-;56;11,3 %;-
DIE LINKE;23;4,7 %;-;13;2,6 %;-
BVB / FREIE WÄHLER;23;4,7 %;-;10;2,0 %;-
FDP;6;1,2 %;-;7;1,4 %;-
Tierschutzpartei;-;-;-;2;0,4 %;-
Plus;3;0,6 %;-;4;0,8 %;-
BSW;-;-;-;72;14,5 %;-
III. Weg;2;0,4 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;1;0,2 %;-
