Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;650;-;-;650;-;-
Wählende;407;62,6 %;+116;407;62,6 %;+116
Ungültige Stimmen;12;2,9 %;+29;7;1,7 %;+17
Gültige Stimmen;395;97,1 %;-29;400;98,3 %;-17
SPD;129;32,7 %;+60;110;27,5 %;-16
AfD;180;45,6 %;+186;163;40,8 %;+132
CDU;41;10,4 %;-00;25;6,2 %;-35
GRÜNE/B 90;6;1,5 %;-118;24;6,0 %;-71
DIE LINKE;10;2,5 %;-111;9;2,2 %;-93
BVB / FREIE WÄHLER;14;3,5 %;-12;2;0,5 %;-34
FDP;6;1,5 %;-12;4;1,0 %;-05
Tierschutzpartei;9;2,3 %;+23;9;2,2 %;+14
Plus;-;-;-12;2;0,5 %;-22
BSW;-;-;-;48;12,0 %;+120
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;1;0,2 %;+02
