Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;76;-;-;76;-;-
Wählende;51;67,1 %;-;51;67,1 %;-
Ungültige Stimmen;1;2,0 %;-;1;2,0 %;-
Gültige Stimmen;50;98,0 %;-;50;98,0 %;-
SPD;16;32,0 %;-;16;32,0 %;-
AfD;17;34,0 %;-;16;32,0 %;-
CDU;6;12,0 %;-;4;8,0 %;-
GRÜNE/B 90;1;2,0 %;-;0;0,0 %;-
DIE LINKE;2;4,0 %;-;1;2,0 %;-
BVB / FREIE WÄHLER;3;6,0 %;-;0;0,0 %;-
FDP;3;6,0 %;-;2;4,0 %;-
Tierschutzpartei;0;0,0 %;-;0;0,0 %;-
Plus;-;-;-;1;2,0 %;-
BSW;-;-;-;7;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;4,0 %;-;3;6,0 %;-
WU;-;-;-;0;0,0 %;-
