Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;456;-;-;456;-;-
Wählende;174;38,2 %;-10;174;38,2 %;-10
Ungültige Stimmen;3;1,7 %;-15;1;0,6 %;-32
Gültige Stimmen;171;98,3 %;+15;173;99,4 %;+32
SPD;47;27,5 %;-27;46;26,6 %;-60
AfD;77;45,0 %;+210;76;43,9 %;+175
CDU;36;21,1 %;-13;25;14,5 %;-47
GRÜNE/B 90;0;0,0 %;-45;1;0,6 %;-45
DIE LINKE;3;1,8 %;-44;2;1,2 %;-50
BVB / FREIE WÄHLER;7;4,1 %;-21;0;0,0 %;-34
FDP;1;0,6 %;-56;0;0,0 %;-11
Tierschutzpartei;-;-;-;1;0,6 %;-11
Plus;-;-;-;0;0,0 %;-45
BSW;-;-;-;22;12,7 %;+127
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
