Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.821;-;-;4.821;-;-
Wählende;3.544;73,5 %;+89;3.544;73,5 %;+89
Ungültige Stimmen;93;2,6 %;-04;73.0;2,1 %;-01
Gültige Stimmen;3.451;97,4 %;+04;3.471;97,9 %;+01
SPD;932;27,0 %;+39;909.0;26,2 %;-21
AfD;1.284;37,2 %;+167;1.216;35,0 %;+121
CDU;730;21,2 %;-81;561.0;16,2 %;-94
GRÜNE/B 90;40;1,2 %;-47;65.0;1,9 %;-41
DIE LINKE;214;6,2 %;-59;97.0;2,8 %;-58
BVB / FREIE WÄHLER;193;5,6 %;-06;91.0;2,6 %;-09
FDP;17;0,5 %;-25;12.0;0,3 %;-27
Tierschutzpartei;-;-;-;35.0;1,0 %;-03
Plus;-;-;-;6.0;0,2 %;-05
BSW;-;-;-;442.0;12,7 %;+127
III. Weg;41;1,2 %;+12;18.0;0,5 %;+05
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;17.0;0,5 %;+05
WU;-;-;-;1.0;0,0 %;+00
