Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;934;-;-;934;-;-
Wählende;486;52,0 %;-;486;52,0 %;-
Ungültige Stimmen;14;2,9 %;-;7;1,4 %;-
Gültige Stimmen;472;97,1 %;-;479;98,6 %;-
SPD;173;36,7 %;-;145;30,3 %;-
AfD;130;27,5 %;-;129;26,9 %;-
CDU;67;14,2 %;-;52;10,9 %;-
GRÜNE/B 90;13;2,8 %;-;31;6,5 %;-
DIE LINKE;41;8,7 %;-;26;5,4 %;-
BVB / FREIE WÄHLER;36;7,6 %;-;14;2,9 %;-
FDP;5;1,1 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;13;2,7 %;-
Plus;7;1,5 %;-;4;0,8 %;-
BSW;-;-;-;57;11,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
