Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;979;-;-;979;-;-
Wählende;397;40,6 %;-;397;40,6 %;-
Ungültige Stimmen;8;2,0 %;-;5;1,3 %;-
Gültige Stimmen;389;98,0 %;-;392;98,7 %;-
SPD;163;41,9 %;-;149;38,0 %;-
AfD;138;35,5 %;-;126;32,1 %;-
CDU;41;10,5 %;-;37;9,4 %;-
GRÜNE/B 90;2;0,5 %;-;6;1,5 %;-
DIE LINKE;13;3,3 %;-;6;1,5 %;-
BVB / FREIE WÄHLER;26;6,7 %;-;12;3,1 %;-
FDP;1;0,3 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;43;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;1,3 %;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
