Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;274;-;-;274;-;-
Wählende;141;51,5 %;-;141;51,5 %;-
Ungültige Stimmen;2;1,4 %;-;2;1,4 %;-
Gültige Stimmen;139;98,6 %;-;139;98,6 %;-
SPD;52;37,4 %;-;47;33,8 %;-
AfD;54;38,8 %;-;50;36,0 %;-
CDU;20;14,4 %;-;19;13,7 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,7 %;-
DIE LINKE;3;2,2 %;-;2;1,4 %;-
BVB / FREIE WÄHLER;6;4,3 %;-;1;0,7 %;-
FDP;3;2,2 %;-;3;2,2 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,7 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
