Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.005;-;-;1.005;-;-
Wählende;470;46,8 %;-;470.0;46,8 %;-
Ungültige Stimmen;8;1,7 %;-;4.0;0,9 %;-
Gültige Stimmen;462;98,3 %;-;466.0;99,1 %;-
SPD;173;37,4 %;-;156.0;33,5 %;-
AfD;148;32,0 %;-;140.0;30,0 %;-
CDU;74;16,0 %;-;51.0;10,9 %;-
GRÜNE/B 90;16;3,5 %;-;27.0;5,8 %;-
DIE LINKE;14;3,0 %;-;9.0;1,9 %;-
BVB / FREIE WÄHLER;21;4,5 %;-;7.0;1,5 %;-
FDP;7;1,5 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;12.0;2,6 %;-
Plus;9;1,9 %;-;3.0;0,6 %;-
BSW;-;-;-;54.0;11,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;2.0;0,4 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;2.0;0,4 %;-
