Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;371;-;-;371;-;-
Wählende;247;66,6 %;+109;247;66,6 %;+109
Ungültige Stimmen;3;1,2 %;-17;4;1,6 %;-03
Gültige Stimmen;244;98,8 %;+17;243;98,4 %;+03
SPD;71;29,1 %;+71;56;23,0 %;-32
AfD;120;49,2 %;+207;115;47,3 %;+191
CDU;18;7,4 %;-81;9;3,7 %;-92
GRÜNE/B 90;4;1,6 %;-64;13;5,3 %;-31
DIE LINKE;17;7,0 %;-65;11;4,5 %;-69
BVB / FREIE WÄHLER;8;3,3 %;-52;1;0,4 %;-31
FDP;5;2,0 %;-20;1;0,4 %;-45
Tierschutzpartei;-;-;-;6;2,5 %;-15
Plus;-;-;-;1;0,4 %;-01
BSW;-;-;-;28;11,5 %;+115
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,8 %;+08
WU;-;-;-;0;0,0 %;00
dieBasis;1;0,4 %;+04;-;-;-
