Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.050;-;-;1.05;-;-
Wählende;419;39,9 %;-;419.0;39,9 %;-
Ungültige Stimmen;6;1,4 %;-;7.0;1,7 %;-
Gültige Stimmen;413;98,6 %;-;412.0;98,3 %;-
SPD;139;33,7 %;-;128.0;31,1 %;-
AfD;178;43,1 %;-;156.0;37,9 %;-
CDU;54;13,1 %;-;36.0;8,7 %;-
GRÜNE/B 90;3;0,7 %;-;7.0;1,7 %;-
DIE LINKE;10;2,4 %;-;7.0;1,7 %;-
BVB / FREIE WÄHLER;22;5,3 %;-;9.0;2,2 %;-
FDP;2;0,5 %;-;4.0;1,0 %;-
Tierschutzpartei;-;-;-;7.0;1,7 %;-
Plus;5;1,2 %;-;1.0;0,2 %;-
BSW;-;-;-;54.0;13,1 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,5 %;-
WU;-;-;-;0.0;0,0 %;-
