Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;975;-;-;975;-;-
Wählende;498;51,1 %;-;498;51,1 %;-
Ungültige Stimmen;5;1,0 %;-;3;0,6 %;-
Gültige Stimmen;493;99,0 %;-;495;99,4 %;-
SPD;202;41,0 %;-;184;37,2 %;-
AfD;163;33,1 %;-;144;29,1 %;-
CDU;73;14,8 %;-;51;10,3 %;-
GRÜNE/B 90;7;1,4 %;-;18;3,6 %;-
DIE LINKE;21;4,3 %;-;8;1,6 %;-
BVB / FREIE WÄHLER;14;2,8 %;-;7;1,4 %;-
FDP;5;1,0 %;-;7;1,4 %;-
Tierschutzpartei;-;-;-;11;2,2 %;-
Plus;7;1,4 %;-;3;0,6 %;-
BSW;-;-;-;56;11,3 %;-
III. Weg;1;0,2 %;-;4;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
