Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;11.020;-;-;11.02;-;-
Wählende;8.551;77,6 %;+125;8.551;77,6 %;+125
Ungültige Stimmen;106;1,2 %;-01;62.0;0,7 %;-04
Gültige Stimmen;8.445;98,8 %;+01;8.489;99,3 %;+04
SPD;2.886;34,2 %;+18;2.835;33,4 %;+52
AfD;2.180;25,8 %;+74;2.021;23,8 %;+43
CDU;1.856;22,0 %;+55;1.156;13,6 %;-28
GRÜNE/B 90;350;4,1 %;-51;445.0;5,2 %;-57
DIE LINKE;395;4,7 %;-43;195.0;2,3 %;-70
BVB / FREIE WÄHLER;663;7,9 %;-38;225.0;2,7 %;-45
FDP;115;1,4 %;-15;93.0;1,1 %;-32
Tierschutzpartei;-;-;-;200.0;2,4 %;-01
Plus;-;-;-;93.0;1,1 %;-04
BSW;-;-;-;1.178;13,9 %;+139
III. Weg;-;-;-;9.0;0,1 %;+01
DKP;-;-;-;5.0;0,1 %;+01
DLW;-;-;-;24.0;0,3 %;+03
WU;-;-;-;10.0;0,1 %;+01
