Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;750;-;-;750;-;-
Wählende;410;54,7 %;-;410;54,7 %;-
Ungültige Stimmen;2;0,5 %;-;2;0,5 %;-
Gültige Stimmen;408;99,5 %;-;408;99,5 %;-
SPD;120;29,4 %;-;119;29,2 %;-
AfD;184;45,1 %;-;171;41,9 %;-
CDU;47;11,5 %;-;28;6,9 %;-
GRÜNE/B 90;6;1,5 %;-;11;2,7 %;-
DIE LINKE;10;2,5 %;-;10;2,5 %;-
BVB / FREIE WÄHLER;32;7,8 %;-;11;2,7 %;-
FDP;5;1,2 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;5;1,2 %;-
Plus;2;0,5 %;-;1;0,2 %;-
BSW;-;-;-;44;10,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;2;0,5 %;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
