Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;399;-;-;399;-;-
Wählende;224;56,1 %;-;224;56,1 %;-
Ungültige Stimmen;3;1,3 %;-;4;1,8 %;-
Gültige Stimmen;221;98,7 %;-;220;98,2 %;-
SPD;101;45,7 %;-;74;33,6 %;-
AfD;65;29,4 %;-;67;30,5 %;-
CDU;21;9,5 %;-;16;7,3 %;-
GRÜNE/B 90;4;1,8 %;-;8;3,6 %;-
DIE LINKE;6;2,7 %;-;3;1,4 %;-
BVB / FREIE WÄHLER;22;10,0 %;-;8;3,6 %;-
FDP;2;0,9 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;5;2,3 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;31;14,1 %;-
III. Weg;-;-;-;2;0,9 %;-
DKP;-;-;-;1;0,5 %;-
DLW;-;-;-;2;0,9 %;-
WU;-;-;-;1;0,5 %;-
