Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;656;-;-;656;-;-
Wählende;351;53,5 %;-;351;53,5 %;-
Ungültige Stimmen;4;1,1 %;-;2;0,6 %;-
Gültige Stimmen;347;98,9 %;-;349;99,4 %;-
SPD;154;44,4 %;-;136;39,0 %;-
AfD;57;16,4 %;-;59;16,9 %;-
CDU;55;15,9 %;-;45;12,9 %;-
GRÜNE/B 90;29;8,4 %;-;41;11,7 %;-
DIE LINKE;15;4,3 %;-;11;3,2 %;-
BVB / FREIE WÄHLER;32;9,2 %;-;9;2,6 %;-
FDP;4;1,2 %;-;5;1,4 %;-
Tierschutzpartei;-;-;-;8;2,3 %;-
Plus;1;0,3 %;-;3;0,9 %;-
BSW;-;-;-;32;9,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
