Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;151;-;-;151;-;-
Wählende;116;76,8 %;-;116;76,8 %;-
Ungültige Stimmen;5;4,3 %;-;1;0,9 %;-
Gültige Stimmen;111;95,7 %;-;115;99,1 %;-
SPD;28;25,2 %;-;21;18,3 %;-
AfD;59;53,2 %;-;54;47,0 %;-
CDU;13;11,7 %;-;16;13,9 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;1,8 %;-;2;1,7 %;-
BVB / FREIE WÄHLER;8;7,2 %;-;2;1,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;14,8 %;-
III. Weg;1;0,9 %;-;1;0,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
