Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;276;-;-;276;-;-
Wählende;155;56,2 %;-;155;56,2 %;-
Ungültige Stimmen;1;0,6 %;-;1;0,6 %;-
Gültige Stimmen;154;99,4 %;-;154;99,4 %;-
SPD;60;39,0 %;-;56;36,4 %;-
AfD;57;37,0 %;-;54;35,1 %;-
CDU;22;14,3 %;-;15;9,7 %;-
GRÜNE/B 90;3;1,9 %;-;2;1,3 %;-
DIE LINKE;5;3,2 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;5;3,2 %;-;2;1,3 %;-
FDP;1;0,6 %;-;2;1,3 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;20;13,0 %;-
III. Weg;1;0,6 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,6 %;-
