Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;815;-;-;815;-;-
Wählende;463;56,8 %;+39;463;56,8 %;+39
Ungültige Stimmen;4;0,9 %;-16;6;1,3 %;-04
Gültige Stimmen;459;99,1 %;+16;457;98,7 %;+04
SPD;123;26,8 %;+25;128;28,0 %;+59
AfD;172;37,5 %;+134;160;35,0 %;+96
CDU;54;11,8 %;-93;42;9,2 %;-85
GRÜNE/B 90;8;1,7 %;-65;11;2,4 %;-65
DIE LINKE;19;4,1 %;-49;9;2,0 %;-67
BVB / FREIE WÄHLER;78;17,0 %;+87;27;5,9 %;-18
FDP;5;1,1 %;-17;2;0,4 %;-25
Tierschutzpartei;-;-;-;10;2,2 %;-10
Plus;-;-;-;3;0,7 %;-23
BSW;-;-;-;63;13,8 %;+138
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
