Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;760;-;-;760;-;-
Wählende;400;52,6 %;-;400;52,6 %;-
Ungültige Stimmen;6;1,5 %;-;5;1,2 %;-
Gültige Stimmen;394;98,5 %;-;395;98,8 %;-
SPD;92;23,4 %;-;95;24,1 %;-
AfD;196;49,7 %;-;173;43,8 %;-
CDU;49;12,4 %;-;27;6,8 %;-
GRÜNE/B 90;1;0,3 %;-;6;1,5 %;-
DIE LINKE;15;3,8 %;-;11;2,8 %;-
BVB / FREIE WÄHLER;40;10,2 %;-;15;3,8 %;-
FDP;1;0,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;2,3 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;53;13,4 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;0;0,0 %;-
