Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;503;-;-;503;-;-
Ungültige Stimmen;3;0,6 %;-;0;0,0 %;-
Gültige Stimmen;500;99,4 %;-;503;100,0 %;-
SPD;155;31,0 %;-;150;29,8 %;-
AfD;109;21,8 %;-;93;18,5 %;-
CDU;93;18,6 %;-;64;12,7 %;-
GRÜNE/B 90;26;5,2 %;-;28;5,6 %;-
DIE LINKE;48;9,6 %;-;15;3,0 %;-
BVB / FREIE WÄHLER;52;10,4 %;-;15;3,0 %;-
FDP;8;1,6 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;11;2,2 %;-
Plus;9;1,8 %;-;5;1,0 %;-
BSW;-;-;-;113;22,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;2;0,4 %;-
