Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;781;-;-;781;-;-
Wählende;391;50,1 %;-;391;50,1 %;-
Ungültige Stimmen;6;1,5 %;-;4;1,0 %;-
Gültige Stimmen;385;98,5 %;-;387;99,0 %;-
SPD;136;35,3 %;-;112;28,9 %;-
AfD;179;46,5 %;-;167;43,2 %;-
CDU;27;7,0 %;-;24;6,2 %;-
GRÜNE/B 90;3;0,8 %;-;7;1,8 %;-
DIE LINKE;14;3,6 %;-;10;2,6 %;-
BVB / FREIE WÄHLER;22;5,7 %;-;10;2,6 %;-
FDP;1;0,3 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;4;1,0 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;47;12,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;3;0,8 %;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
