Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;316;-;-;316;-;-
Wählende;176;55,7 %;-;176;55,7 %;-
Ungültige Stimmen;2;1,1 %;-;2;1,1 %;-
Gültige Stimmen;174;98,9 %;-;174;98,9 %;-
SPD;64;36,8 %;-;61;35,1 %;-
AfD;57;32,8 %;-;50;28,7 %;-
CDU;21;12,1 %;-;11;6,3 %;-
GRÜNE/B 90;5;2,9 %;-;5;2,9 %;-
DIE LINKE;7;4,0 %;-;4;2,3 %;-
BVB / FREIE WÄHLER;19;10,9 %;-;20;11,5 %;-
FDP;1;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;2,3 %;-
Plus;-;-;-;4;2,3 %;-
BSW;-;-;-;14;8,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
