Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;243;-;-;243;-;-
Wählende;132;54,3 %;-;132;54,3 %;-
Ungültige Stimmen;1;0,8 %;-;1;0,8 %;-
Gültige Stimmen;131;99,2 %;-;131;99,2 %;-
SPD;38;29,0 %;-;38;29,0 %;-
AfD;47;35,9 %;-;43;32,8 %;-
CDU;28;21,4 %;-;13;9,9 %;-
GRÜNE/B 90;3;2,3 %;-;3;2,3 %;-
DIE LINKE;9;6,9 %;-;2;1,5 %;-
BVB / FREIE WÄHLER;6;4,6 %;-;1;0,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,5 %;-
Plus;-;-;-;2;1,5 %;-
BSW;-;-;-;26;19,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
