Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;124;-;-;124;-;-
Wählende;63;50,8 %;-;63;50,8 %;-
Ungültige Stimmen;2;3,2 %;-;2;3,2 %;-
Gültige Stimmen;61;96,8 %;-;61;96,8 %;-
SPD;11;18,0 %;-;13;21,3 %;-
AfD;33;54,1 %;-;33;54,1 %;-
CDU;7;11,5 %;-;4;6,6 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;3,3 %;-;1;1,6 %;-
BVB / FREIE WÄHLER;6;9,8 %;-;1;1,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;2;3,3 %;-;2;3,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;5;8,2 %;-
III. Weg;-;-;-;1;1,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,6 %;-
WU;-;-;-;0;0,0 %;-
