Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;154;-;-;154;-;-
Wählende;95;61,7 %;-;95;61,7 %;-
Ungültige Stimmen;1;1,1 %;-;1;1,1 %;-
Gültige Stimmen;94;98,9 %;-;94;98,9 %;-
SPD;37;39,4 %;-;37;39,4 %;-
AfD;30;31,9 %;-;27;28,7 %;-
CDU;19;20,2 %;-;14;14,9 %;-
GRÜNE/B 90;2;2,1 %;-;1;1,1 %;-
DIE LINKE;-;-;-;1;1,1 %;-
BVB / FREIE WÄHLER;6;6,4 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;10,6 %;-
III. Weg;-;-;-;1;1,1 %;-
DKP;-;-;-;1;1,1 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
