Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.360;-;-;1.36;-;-
Wählende;497;36,5 %;-;497.0;36,5 %;-
Ungültige Stimmen;8;1,6 %;-;8.0;1,6 %;-
Gültige Stimmen;489;98,4 %;-;489.0;98,4 %;-
SPD;158;32,3 %;-;140.0;28,6 %;-
AfD;218;44,6 %;-;203.0;41,5 %;-
CDU;38;7,8 %;-;33.0;6,7 %;-
GRÜNE/B 90;7;1,4 %;-;6.0;1,2 %;-
DIE LINKE;31;6,3 %;-;16.0;3,3 %;-
BVB / FREIE WÄHLER;34;7,0 %;-;8.0;1,6 %;-
FDP;3;0,6 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;13.0;2,7 %;-
Plus;-;-;-;7.0;1,4 %;-
BSW;-;-;-;56.0;11,5 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,6 %;-
WU;-;-;-;0.0;0,0 %;-
