Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;731;-;-;731;-;-
Wählende;441;60,3 %;-04;441;60,3 %;-04
Ungültige Stimmen;7;1,6 %;+00;4;0,9 %;-04
Gültige Stimmen;434;98,4 %;-00;437;99,1 %;+04
SPD;138;31,8 %;-23;124;28,4 %;-22
AfD;148;34,1 %;+82;139;31,8 %;+53
CDU;90;20,7 %;+05;69;15,8 %;-55
GRÜNE/B 90;10;2,3 %;-36;13;3,0 %;-31
DIE LINKE;9;2,1 %;-29;7;1,6 %;-43
BVB / FREIE WÄHLER;33;7,6 %;+26;10;2,3 %;-16
FDP;6;1,4 %;-25;2;0,5 %;-34
Tierschutzpartei;-;-;-;10;2,3 %;+12
Plus;-;-;-;2;0,5 %;+02
BSW;-;-;-;58;13,3 %;+133
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,7 %;+07
WU;-;-;-;0;0,0 %;00
