Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;977;-;-;977;-;-
Wählende;440;45,0 %;-;440;45,0 %;-
Ungültige Stimmen;8;1,8 %;-;5;1,1 %;-
Gültige Stimmen;432;98,2 %;-;435;98,9 %;-
SPD;194;44,9 %;-;168;38,6 %;-
AfD;148;34,3 %;-;131;30,1 %;-
CDU;41;9,5 %;-;31;7,1 %;-
GRÜNE/B 90;7;1,6 %;-;5;1,1 %;-
DIE LINKE;14;3,2 %;-;18;4,1 %;-
BVB / FREIE WÄHLER;22;5,1 %;-;11;2,5 %;-
FDP;6;1,4 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;14;3,2 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;50;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
