Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;742;-;-;742;-;-
Wählende;389;52,4 %;-;389;52,4 %;-
Ungültige Stimmen;5;1,3 %;-;3;0,8 %;-
Gültige Stimmen;384;98,7 %;-;386;99,2 %;-
SPD;178;46,4 %;-;165;42,7 %;-
AfD;113;29,4 %;-;107;27,7 %;-
CDU;56;14,6 %;-;46;11,9 %;-
GRÜNE/B 90;6;1,6 %;-;14;3,6 %;-
DIE LINKE;6;1,6 %;-;3;0,8 %;-
BVB / FREIE WÄHLER;16;4,2 %;-;7;1,8 %;-
FDP;6;1,6 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;6;1,6 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;29;7,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;0,8 %;-;1;0,3 %;-
WU;-;-;-;2;0,5 %;-
